d_date_sk,d_year,d_dow,d_moy,d_dom,d_qoy,d_holiday,d_weekend
2434884,1954,5,5,21,2,"N","Y"
2434891,1954,5,5,28,2,"N","Y"
2435234,1955,5,5,6,2,"N","Y"
2435241,1955,5,5,13,2,"N","Y"
2435248,1955,5,5,20,2,"N","Y"
2435255,1955,5,5,27,2,"N","Y"
2435598,1956,5,5,4,2,"N","Y"
2435605,1956,5,5,11,2,"N","Y"
2435612,1956,5,5,18,2,"N","Y"
2435619,1956,5,5,25,2,"N","Y"
2435962,1957,5,5,3,2,"N","Y"
2435969,1957,5,5,10,2,"N","Y"
2435976,1957,5,5,17,2,"N","Y"
2435983,1957,5,5,24,2,"N","Y"
2435990,1957,5,5,31,2,"N","Y"
2436326,1958,5,5,2,2,"N","Y"
2436333,1958,5,5,9,2,"N","Y"
2436340,1958,5,5,16,2,"N","Y"
2436347,1958,5,5,23,2,"N","Y"
2436354,1958,5,5,30,2,"N","Y"
2436690,1959,5,5,1,2,"N","Y"
2436697,1959,5,5,8,2,"N","Y"
2436704,1959,5,5,15,2,"N","Y"
2436711,1959,5,5,22,2,"N","Y"
2436718,1959,5,5,29,2,"N","Y"
2437061,1960,5,5,6,2,"N","Y"
2437068,1960,5,5,13,2,"N","Y"
2437075,1960,5,5,20,2,"N","Y"
2437082,1960,5,5,27,2,"N","Y"
2437425,1961,5,5,5,2,"N","Y"
2437432,1961,5,5,12,2,"N","Y"
2437439,1961,5,5,19,2,"N","Y"
2437446,1961,5,5,26,2,"N","Y"
2437789,1962,5,5,4,2,"N","Y"
2437796,1962,5,5,11,2,"N","Y"
2437803,1962,5,5,18,2,"N","Y"
2437810,1962,5,5,25,2,"N","Y"
2438153,1963,5,5,3,2,"N","Y"
2438160,1963,5,5,10,2,"N","Y"
2438167,1963,5,5,17,2,"N","Y"
2438174,1963,5,5,24,2,"N","Y"
2438181,1963,5,5,31,2,"N","Y"
2438517,1964,5,5,1,2,"N","Y"
2438524,1964,5,5,8,2,"N","Y"
2438531,1964,5,5,15,2,"N","Y"
2438538,1964,5,5,22,2,"N","Y"
2438545,1964,5,5,29,2,"N","Y"
2438888,1965,5,5,7,2,"N","Y"
2438895,1965,5,5,14,2,"N","Y"
2438902,1965,5,5,21,2,"N","Y"
2438909,1965,5,5,28,2,"N","Y"
2439252,1966,5,5,6,2,"N","Y"
2439259,1966,5,5,13,2,"N","Y"
2439266,1966,5,5,20,2,"N","Y"
2439273,1966,5,5,27,2,"N","Y"
2439616,1967,5,5,5,2,"N","Y"
2439623,1967,5,5,12,2,"N","Y"
2439630,1967,5,5,19,2,"N","Y"
2439637,1967,5,5,26,2,"N","Y"
2439980,1968,5,5,3,2,"N","Y"
2439987,1968,5,5,10,2,"N","Y"
2439994,1968,5,5,17,2,"N","Y"
2440001,1968,5,5,24,2,"N","Y"
2440008,1968,5,5,31,2,"N","Y"
2440344,1969,5,5,2,2,"N","Y"
2440351,1969,5,5,9,2,"N","Y"
2440358,1969,5,5,16,2,"N","Y"
2440365,1969,5,5,23,2,"N","Y"
2440372,1969,5,5,30,2,"N","Y"
2440708,1970,5,5,1,2,"N","Y"
2440715,1970,5,5,8,2,"N","Y"
2440722,1970,5,5,15,2,"N","Y"
2440729,1970,5,5,22,2,"N","Y"
2440736,1970,5,5,29,2,"N","Y"
2441079,1971,5,5,7,2,"N","Y"
2441086,1971,5,5,14,2,"N","Y"
2441093,1971,5,5,21,2,"N","Y"
2441100,1971,5,5,28,2,"N","Y"
2441443,1972,5,5,5,2,"N","Y"
2441450,1972,5,5,12,2,"N","Y"
2441457,1972,5,5,19,2,"N","Y"
2441464,1972,5,5,26,2,"N","Y"
2441807,1973,5,5,4,2,"N","Y"
2441814,1973,5,5,11,2,"N","Y"
2441821,1973,5,5,18,2,"N","Y"
2441828,1973,5,5,25,2,"N","Y"
2442171,1974,5,5,3,2,"N","Y"
2442178,1974,5,5,10,2,"N","Y"
2442185,1974,5,5,17,2,"N","Y"
2442192,1974,5,5,24,2,"N","Y"
2442199,1974,5,5,31,2,"N","Y"
2442535,1975,5,5,2,2,"N","Y"
2442542,1975,5,5,9,2,"N","Y"
2442549,1975,5,5,16,2,"N","Y"
2442556,1975,5,5,23,2,"N","Y"
2442563,1975,5,5,30,2,"N","Y"
2442906,1976,5,5,7,2,"N","Y"
2442913,1976,5,5,14,2,"N","Y"
2442920,1976,5,5,21,2,"N","Y"
2442927,1976,5,5,28,2,"N","Y"
2443270,1977,5,5,6,2,"N","Y"
2443277,1977,5,5,13,2,"N","Y"
2443284,1977,5,5,20,2,"N","Y"
2443291,1977,5,5,27,2,"N","Y"
2443634,1978,5,5,5,2,"N","Y"
2443641,1978,5,5,12,2,"N","Y"
2443648,1978,5,5,19,2,"N","Y"
2443655,1978,5,5,26,2,"N","Y"
2443998,1979,5,5,4,2,"N","Y"
2444005,1979,5,5,11,2,"N","Y"
2444012,1979,5,5,18,2,"N","Y"
2444019,1979,5,5,25,2,"N","Y"
2444362,1980,5,5,2,2,"N","Y"
2444369,1980,5,5,9,2,"N","Y"
2444376,1980,5,5,16,2,"N","Y"
2444383,1980,5,5,23,2,"N","Y"
2444390,1980,5,5,30,2,"N","Y"
2444726,1981,5,5,1,2,"N","Y"
2444733,1981,5,5,8,2,"N","Y"
2444740,1981,5,5,15,2,"N","Y"
2444747,1981,5,5,22,2,"N","Y"
2444754,1981,5,5,29,2,"N","Y"
2445097,1982,5,5,7,2,"N","Y"
2445104,1982,5,5,14,2,"N","Y"
2445111,1982,5,5,21,2,"N","Y"
2445118,1982,5,5,28,2,"N","Y"
2445461,1983,5,5,6,2,"N","Y"
2445468,1983,5,5,13,2,"N","Y"
2445475,1983,5,5,20,2,"N","Y"
2445482,1983,5,5,27,2,"N","Y"
2445825,1984,5,5,4,2,"N","Y"
2445832,1984,5,5,11,2,"N","Y"
2445839,1984,5,5,18,2,"N","Y"
2445846,1984,5,5,25,2,"N","Y"
2446189,1985,5,5,3,2,"N","Y"
2446196,1985,5,5,10,2,"N","Y"
2446203,1985,5,5,17,2,"N","Y"
2446210,1985,5,5,24,2,"N","Y"
2446217,1985,5,5,31,2,"N","Y"
2446553,1986,5,5,2,2,"N","Y"
2446560,1986,5,5,9,2,"N","Y"
2446567,1986,5,5,16,2,"N","Y"
2446574,1986,5,5,23,2,"N","Y"
2446581,1986,5,5,30,2,"N","Y"
2446917,1987,5,5,1,2,"N","Y"
2446924,1987,5,5,8,2,"N","Y"
2446931,1987,5,5,15,2,"N","Y"
2446938,1987,5,5,22,2,"N","Y"
2446945,1987,5,5,29,2,"N","Y"
2447288,1988,5,5,6,2,"N","Y"
2447295,1988,5,5,13,2,"N","Y"
2447302,1988,5,5,20,2,"N","Y"
2447309,1988,5,5,27,2,"N","Y"
2447652,1989,5,5,5,2,"N","Y"
2447659,1989,5,5,12,2,"N","Y"
2447666,1989,5,5,19,2,"N","Y"
2447673,1989,5,5,26,2,"N","Y"
2448016,1990,5,5,4,2,"N","Y"
2448023,1990,5,5,11,2,"N","Y"
2448030,1990,5,5,18,2,"N","Y"
2448037,1990,5,5,25,2,"N","Y"
2448380,1991,5,5,3,2,"N","Y"
2448387,1991,5,5,10,2,"N","Y"
2448394,1991,5,5,17,2,"N","Y"
2448401,1991,5,5,24,2,"N","Y"
2448408,1991,5,5,31,2,"N","Y"
2448744,1992,5,5,1,2,"N","Y"
2448751,1992,5,5,8,2,"N","Y"
2448758,1992,5,5,15,2,"N","Y"
2448765,1992,5,5,22,2,"N","Y"
2448772,1992,5,5,29,2,"N","Y"
2449115,1993,5,5,7,2,"N","Y"
2449122,1993,5,5,14,2,"N","Y"
2449129,1993,5,5,21,2,"N","Y"
2449136,1993,5,5,28,2,"N","Y"
2449479,1994,5,5,6,2,"N","Y"
2449486,1994,5,5,13,2,"N","Y"
2449493,1994,5,5,20,2,"N","Y"
2449500,1994,5,5,27,2,"N","Y"
2449843,1995,5,5,5,2,"N","Y"
2449850,1995,5,5,12,2,"N","Y"
2449857,1995,5,5,19,2,"N","Y"
2449864,1995,5,5,26,2,"N","Y"
2450207,1996,5,5,3,2,"N","Y"
2450214,1996,5,5,10,2,"N","Y"
2450221,1996,5,5,17,2,"N","Y"
2450228,1996,5,5,24,2,"N","Y"
2450235,1996,5,5,31,2,"N","Y"
2450571,1997,5,5,2,2,"N","Y"
2450578,1997,5,5,9,2,"N","Y"
2450585,1997,5,5,16,2,"N","Y"
2450592,1997,5,5,23,2,"N","Y"
2450599,1997,5,5,30,2,"N","Y"
2450935,1998,5,5,1,2,"N","Y"
2450942,1998,5,5,8,2,"N","Y"
2450949,1998,5,5,15,2,"N","Y"
2450956,1998,5,5,22,2,"N","Y"
2450963,1998,5,5,29,2,"N","Y"
2451306,1999,5,5,7,2,"N","Y"
2451313,1999,5,5,14,2,"N","Y"
2451320,1999,5,5,21,2,"N","Y"
2451327,1999,5,5,28,2,"N","Y"
2451670,2000,5,5,5,2,"N","Y"
2451677,2000,5,5,12,2,"N","Y"
2451684,2000,5,5,19,2,"N","Y"
2451691,2000,5,5,26,2,"N","Y"
2452034,2001,5,5,4,2,"N","Y"
2452041,2001,5,5,11,2,"N","Y"
2452048,2001,5,5,18,2,"N","Y"
2452055,2001,5,5,25,2,"N","Y"
2452398,2002,5,5,3,2,"N","Y"
2452405,2002,5,5,10,2,"N","Y"
2452412,2002,5,5,17,2,"N","Y"
2452419,2002,5,5,24,2,"N","Y"
2452426,2002,5,5,31,2,"N","Y"
2452762,2003,5,5,2,2,"N","Y"
2452769,2003,5,5,9,2,"N","Y"
2452776,2003,5,5,16,2,"N","Y"
2452783,2003,5,5,23,2,"N","Y"
2452790,2003,5,5,30,2,"N","Y"
2453133,2004,5,5,7,2,"N","Y"
2453140,2004,5,5,14,2,"N","Y"
2453147,2004,5,5,21,2,"N","Y"
2453154,2004,5,5,28,2,"N","Y"
2453497,2005,5,5,6,2,"N","Y"
2453504,2005,5,5,13,2,"N","Y"
2453511,2005,5,5,20,2,"N","Y"
2453518,2005,5,5,27,2,"N","Y"
2453861,2006,5,5,5,2,"N","Y"
2453868,2006,5,5,12,2,"N","Y"
2453875,2006,5,5,19,2,"N","Y"
2453882,2006,5,5,26,2,"N","Y"
2454225,2007,5,5,4,2,"N","Y"
2454232,2007,5,5,11,2,"N","Y"
2454239,2007,5,5,18,2,"N","Y"
2454246,2007,5,5,25,2,"N","Y"
2454589,2008,5,5,2,2,"N","Y"
2454596,2008,5,5,9,2,"N","Y"
2454603,2008,5,5,16,2,"N","Y"
2454610,2008,5,5,23,2,"N","Y"
2454617,2008,5,5,30,2,"N","Y"
2454953,2009,5,5,1,2,"N","Y"
2454960,2009,5,5,8,2,"N","Y"
2454967,2009,5,5,15,2,"N","Y"
2454974,2009,5,5,22,2,"N","Y"
2454981,2009,5,5,29,2,"N","Y"
2455324,2010,5,5,7,2,"N","Y"
2455331,2010,5,5,14,2,"N","Y"
2455338,2010,5,5,21,2,"N","Y"
2455345,2010,5,5,28,2,"N","Y"
2455688,2011,5,5,6,2,"N","Y"
2455695,2011,5,5,13,2,"N","Y"
2455702,2011,5,5,20,2,"N","Y"
2455709,2011,5,5,27,2,"N","Y"
2456052,2012,5,5,4,2,"N","Y"
2456059,2012,5,5,11,2,"N","Y"
2456066,2012,5,5,18,2,"N","Y"
2456073,2012,5,5,25,2,"N","Y"
2456416,2013,5,5,3,2,"N","Y"
2456423,2013,5,5,10,2,"N","Y"
2456430,2013,5,5,17,2,"N","Y"
2456437,2013,5,5,24,2,"N","Y"
2456444,2013,5,5,31,2,"N","Y"
2456780,2014,5,5,2,2,"N","Y"
2456787,2014,5,5,9,2,"N","Y"
2456794,2014,5,5,16,2,"N","Y"
2456801,2014,5,5,23,2,"N","Y"
2456808,2014,5,5,30,2,"N","Y"
2457144,2015,5,5,1,2,"N","Y"
2457151,2015,5,5,8,2,"N","Y"
2457158,2015,5,5,15,2,"N","Y"
2457165,2015,5,5,22,2,"N","Y"
2457172,2015,5,5,29,2,"N","Y"
2457515,2016,5,5,6,2,"N","Y"
2457522,2016,5,5,13,2,"N","Y"
2457529,2016,5,5,20,2,"N","Y"
2457536,2016,5,5,27,2,"N","Y"
2457879,2017,5,5,5,2,"N","Y"
2457886,2017,5,5,12,2,"N","Y"
2457893,2017,5,5,19,2,"N","Y"
2457900,2017,5,5,26,2,"N","Y"
2458243,2018,5,5,4,2,"N","Y"
2458250,2018,5,5,11,2,"N","Y"
2458257,2018,5,5,18,2,"N","Y"
2458264,2018,5,5,25,2,"N","Y"
2458607,2019,5,5,3,2,"N","Y"
2458614,2019,5,5,10,2,"N","Y"
2458621,2019,5,5,17,2,"N","Y"
2458628,2019,5,5,24,2,"N","Y"
2458635,2019,5,5,31,2,"N","Y"
2458971,2020,5,5,1,2,"N","Y"
2458978,2020,5,5,8,2,"N","Y"
2458985,2020,5,5,15,2,"N","Y"
2458992,2020,5,5,22,2,"N","Y"
2458999,2020,5,5,29,2,"N","Y"
2459342,2021,5,5,7,2,"N","Y"
2459349,2021,5,5,14,2,"N","Y"
2459356,2021,5,5,21,2,"N","Y"
2459363,2021,5,5,28,2,"N","Y"
2459706,2022,5,5,6,2,"N","Y"
2459713,2022,5,5,13,2,"N","Y"
2459720,2022,5,5,20,2,"N","Y"
2459727,2022,5,5,27,2,"N","Y"
2460070,2023,5,5,5,2,"N","Y"
2460077,2023,5,5,12,2,"N","Y"
2460084,2023,5,5,19,2,"N","Y"
2460091,2023,5,5,26,2,"N","Y"
2460434,2024,5,5,3,2,"N","Y"
2460441,2024,5,5,10,2,"N","Y"
2460448,2024,5,5,17,2,"N","Y"
2460455,2024,5,5,24,2,"N","Y"
2460462,2024,5,5,31,2,"N","Y"
2460798,2025,5,5,2,2,"N","Y"
2460805,2025,5,5,9,2,"N","Y"
2460812,2025,5,5,16,2,"N","Y"
2460819,2025,5,5,23,2,"N","Y"
2460826,2025,5,5,30,2,"N","Y"
2461162,2026,5,5,1,2,"N","Y"
2461169,2026,5,5,8,2,"N","Y"
2461176,2026,5,5,15,2,"N","Y"
2461183,2026,5,5,22,2,"N","Y"
2461190,2026,5,5,29,2,"N","Y"
2461533,2027,5,5,7,2,"N","Y"
2461540,2027,5,5,14,2,"N","Y"
2461547,2027,5,5,21,2,"N","Y"
2461554,2027,5,5,28,2,"N","Y"
2461897,2028,5,5,5,2,"N","Y"
2461904,2028,5,5,12,2,"N","Y"
2461911,2028,5,5,19,2,"N","Y"
2461918,2028,5,5,26,2,"N","Y"
2462261,2029,5,5,4,2,"N","Y"
2462268,2029,5,5,11,2,"N","Y"
2462275,2029,5,5,18,2,"N","Y"
2462282,2029,5,5,25,2,"N","Y"
2462625,2030,5,5,3,2,"N","Y"
2462632,2030,5,5,10,2,"N","Y"
2462639,2030,5,5,17,2,"N","Y"
2462646,2030,5,5,24,2,"N","Y"
2462653,2030,5,5,31,2,"N","Y"
2462989,2031,5,5,2,2,"N","Y"
2462996,2031,5,5,9,2,"N","Y"
2463003,2031,5,5,16,2,"N","Y"
2463010,2031,5,5,23,2,"N","Y"
2463017,2031,5,5,30,2,"N","Y"
2463360,2032,5,5,7,2,"N","Y"
2463367,2032,5,5,14,2,"N","Y"
2463374,2032,5,5,21,2,"N","Y"
2463381,2032,5,5,28,2,"N","Y"
2463724,2033,5,5,6,2,"N","Y"
2463731,2033,5,5,13,2,"N","Y"
2463738,2033,5,5,20,2,"N","Y"
2463745,2033,5,5,27,2,"N","Y"
2464088,2034,5,5,5,2,"N","Y"
2464095,2034,5,5,12,2,"N","Y"
2464102,2034,5,5,19,2,"N","Y"
2464109,2034,5,5,26,2,"N","Y"
2464452,2035,5,5,4,2,"N","Y"
2464459,2035,5,5,11,2,"N","Y"
2464466,2035,5,5,18,2,"N","Y"
2464473,2035,5,5,25,2,"N","Y"
2464816,2036,5,5,2,2,"N","Y"
2464823,2036,5,5,9,2,"N","Y"
2464830,2036,5,5,16,2,"N","Y"
2464837,2036,5,5,23,2,"N","Y"
2464844,2036,5,5,30,2,"N","Y"
2465180,2037,5,5,1,2,"N","Y"
2465187,2037,5,5,8,2,"N","Y"
2465194,2037,5,5,15,2,"N","Y"
2465201,2037,5,5,22,2,"N","Y"
2465208,2037,5,5,29,2,"N","Y"
2465551,2038,5,5,7,2,"N","Y"
2465558,2038,5,5,14,2,"N","Y"
2465565,2038,5,5,21,2,"N","Y"
2465572,2038,5,5,28,2,"N","Y"
2465915,2039,5,5,6,2,"N","Y"
2465922,2039,5,5,13,2,"N","Y"
2465929,2039,5,5,20,2,"N","Y"
2465936,2039,5,5,27,2,"N","Y"
2466279,2040,5,5,4,2,"N","Y"
2466286,2040,5,5,11,2,"N","Y"
2466293,2040,5,5,18,2,"N","Y"
2466300,2040,5,5,25,2,"N","Y"
2466643,2041,5,5,3,2,"N","Y"
2466650,2041,5,5,10,2,"N","Y"
2466657,2041,5,5,17,2,"N","Y"
2466664,2041,5,5,24,2,"N","Y"
2466671,2041,5,5,31,2,"N","Y"
2467007,2042,5,5,2,2,"N","Y"
2467014,2042,5,5,9,2,"N","Y"
2467021,2042,5,5,16,2,"N","Y"
2467028,2042,5,5,23,2,"N","Y"
2467035,2042,5,5,30,2,"N","Y"
2467371,2043,5,5,1,2,"N","Y"
2467378,2043,5,5,8,2,"N","Y"
2467385,2043,5,5,15,2,"N","Y"
2467392,2043,5,5,22,2,"N","Y"
2467399,2043,5,5,29,2,"N","Y"
2467742,2044,5,5,6,2,"N","Y"
2467749,2044,5,5,13,2,"N","Y"
2467756,2044,5,5,20,2,"N","Y"
2467763,2044,5,5,27,2,"N","Y"
2468106,2045,5,5,5,2,"N","Y"
2468113,2045,5,5,12,2,"N","Y"
2468120,2045,5,5,19,2,"N","Y"
2468127,2045,5,5,26,2,"N","Y"
2468470,2046,5,5,4,2,"N","Y"
2468477,2046,5,5,11,2,"N","Y"
2468484,2046,5,5,18,2,"N","Y"
2468491,2046,5,5,25,2,"N","Y"
2468834,2047,5,5,3,2,"N","Y"
2468841,2047,5,5,10,2,"N","Y"
2468848,2047,5,5,17,2,"N","Y"
2468855,2047,5,5,24,2,"N","Y"
2468862,2047,5,5,31,2,"N","Y"
2469198,2048,5,5,1,2,"N","Y"
2469205,2048,5,5,8,2,"N","Y"
2469212,2048,5,5,15,2,"N","Y"
2469219,2048,5,5,22,2,"N","Y"
2469226,2048,5,5,29,2,"N","Y"
2469569,2049,5,5,7,2,"N","Y"
2469576,2049,5,5,14,2,"N","Y"
2469583,2049,5,5,21,2,"N","Y"
2469590,2049,5,5,28,2,"N","Y"
2469933,2050,5,5,6,2,"N","Y"
2469940,2050,5,5,13,2,"N","Y"
2469947,2050,5,5,20,2,"N","Y"
2469954,2050,5,5,27,2,"N","Y"
2470297,2051,5,5,5,2,"N","Y"
2470304,2051,5,5,12,2,"N","Y"
2470311,2051,5,5,19,2,"N","Y"
2470318,2051,5,5,26,2,"N","Y"
2470661,2052,5,5,3,2,"N","Y"
2470668,2052,5,5,10,2,"N","Y"
2470675,2052,5,5,17,2,"N","Y"
2470682,2052,5,5,24,2,"N","Y"
2470689,2052,5,5,31,2,"N","Y"
2471025,2053,5,5,2,2,"N","Y"
2471032,2053,5,5,9,2,"N","Y"
2471039,2053,5,5,16,2,"N","Y"
2471046,2053,5,5,23,2,"N","Y"
2471053,2053,5,5,30,2,"N","Y"
2471389,2054,5,5,1,2,"N","Y"
2471396,2054,5,5,8,2,"N","Y"
2471403,2054,5,5,15,2,"N","Y"
2471410,2054,5,5,22,2,"N","Y"
2471417,2054,5,5,29,2,"N","Y"
2471760,2055,5,5,7,2,"N","Y"
2471767,2055,5,5,14,2,"N","Y"
2471774,2055,5,5,21,2,"N","Y"
2471781,2055,5,5,28,2,"N","Y"
2472124,2056,5,5,5,2,"N","Y"
2472131,2056,5,5,12,2,"N","Y"
2472138,2056,5,5,19,2,"N","Y"
2472145,2056,5,5,26,2,"N","Y"
2472488,2057,5,5,4,2,"N","Y"
2472495,2057,5,5,11,2,"N","Y"
2472502,2057,5,5,18,2,"N","Y"
2472509,2057,5,5,25,2,"N","Y"
2472852,2058,5,5,3,2,"N","Y"
2472859,2058,5,5,10,2,"N","Y"
2472866,2058,5,5,17,2,"N","Y"
2472873,2058,5,5,24,2,"N","Y"
2472880,2058,5,5,31,2,"N","Y"
2473216,2059,5,5,2,2,"N","Y"
2473223,2059,5,5,9,2,"N","Y"
2473230,2059,5,5,16,2,"N","Y"
2473237,2059,5,5,23,2,"N","Y"
2473244,2059,5,5,30,2,"N","Y"
2473587,2060,5,5,7,2,"N","Y"
2473594,2060,5,5,14,2,"N","Y"
2473601,2060,5,5,21,2,"N","Y"
2473608,2060,5,5,28,2,"N","Y"
2473951,2061,5,5,6,2,"N","Y"
2473958,2061,5,5,13,2,"N","Y"
2473965,2061,5,5,20,2,"N","Y"
2473972,2061,5,5,27,2,"N","Y"
2474315,2062,5,5,5,2,"N","Y"
2474322,2062,5,5,12,2,"N","Y"
2474329,2062,5,5,19,2,"N","Y"
2474336,2062,5,5,26,2,"N","Y"
2474679,2063,5,5,4,2,"N","Y"
2474686,2063,5,5,11,2,"N","Y"
2474693,2063,5,5,18,2,"N","Y"
2474700,2063,5,5,25,2,"N","Y"
2475043,2064,5,5,2,2,"N","Y"
2475050,2064,5,5,9,2,"N","Y"
2475057,2064,5,5,16,2,"N","Y"
2475064,2064,5,5,23,2,"N","Y"
2475071,2064,5,5,30,2,"N","Y"
2475407,2065,5,5,1,2,"N","Y"
2475414,2065,5,5,8,2,"N","Y"
2475421,2065,5,5,15,2,"N","Y"
2475428,2065,5,5,22,2,"N","Y"
2475435,2065,5,5,29,2,"N","Y"
2475778,2066,5,5,7,2,"N","Y"
2475785,2066,5,5,14,2,"N","Y"
2475792,2066,5,5,21,2,"N","Y"
2475799,2066,5,5,28,2,"N","Y"
2476142,2067,5,5,6,2,"N","Y"
2476149,2067,5,5,13,2,"N","Y"
2476156,2067,5,5,20,2,"N","Y"
2476163,2067,5,5,27,2,"N","Y"
2476506,2068,5,5,4,2,"N","Y"
2476513,2068,5,5,11,2,"N","Y"
2476520,2068,5,5,18,2,"N","Y"
2476527,2068,5,5,25,2,"N","Y"
2476870,2069,5,5,3,2,"N","Y"
2476877,2069,5,5,10,2,"N","Y"
2476884,2069,5,5,17,2,"N","Y"
2476891,2069,5,5,24,2,"N","Y"
2476898,2069,5,5,31,2,"N","Y"
2477234,2070,5,5,2,2,"N","Y"
2477241,2070,5,5,9,2,"N","Y"
2477248,2070,5,5,16,2,"N","Y"
2477255,2070,5,5,23,2,"N","Y"
2477262,2070,5,5,30,2,"N","Y"
2477598,2071,5,5,1,2,"N","Y"
2477605,2071,5,5,8,2,"N","Y"
2477612,2071,5,5,15,2,"N","Y"
2477619,2071,5,5,22,2,"N","Y"
2477626,2071,5,5,29,2,"N","Y"
2477969,2072,5,5,6,2,"N","Y"
2477976,2072,5,5,13,2,"N","Y"
2477983,2072,5,5,20,2,"N","Y"
2477990,2072,5,5,27,2,"N","Y"
2478333,2073,5,5,5,2,"N","Y"
2478340,2073,5,5,12,2,"N","Y"
2478347,2073,5,5,19,2,"N","Y"
2478354,2073,5,5,26,2,"N","Y"
2478697,2074,5,5,4,2,"N","Y"
2478704,2074,5,5,11,2,"N","Y"
2478711,2074,5,5,18,2,"N","Y"
2478718,2074,5,5,25,2,"N","Y"
2479061,2075,5,5,3,2,"N","Y"
2479068,2075,5,5,10,2,"N","Y"
2479075,2075,5,5,17,2,"N","Y"
2479082,2075,5,5,24,2,"N","Y"
2479089,2075,5,5,31,2,"N","Y"
2479425,2076,5,5,1,2,"N","Y"
2479432,2076,5,5,8,2,"N","Y"
2479439,2076,5,5,15,2,"N","Y"
2479446,2076,5,5,22,2,"N","Y"
2479453,2076,5,5,29,2,"N","Y"
2479796,2077,5,5,7,2,"N","Y"
2479803,2077,5,5,14,2,"N","Y"
2479810,2077,5,5,21,2,"N","Y"
2479817,2077,5,5,28,2,"N","Y"
2480160,2078,5,5,6,2,"N","Y"
2480167,2078,5,5,13,2,"N","Y"
2480174,2078,5,5,20,2,"N","Y"
2480181,2078,5,5,27,2,"N","Y"
2480524,2079,5,5,5,2,"N","Y"
2480531,2079,5,5,12,2,"N","Y"
2480538,2079,5,5,19,2,"N","Y"
2480545,2079,5,5,26,2,"N","Y"
2480888,2080,5,5,3,2,"N","Y"
2480895,2080,5,5,10,2,"N","Y"
2480902,2080,5,5,17,2,"N","Y"
2480909,2080,5,5,24,2,"N","Y"
2480916,2080,5,5,31,2,"N","Y"
2481252,2081,5,5,2,2,"N","Y"
2481259,2081,5,5,9,2,"N","Y"
2481266,2081,5,5,16,2,"N","Y"
2481273,2081,5,5,23,2,"N","Y"
2481280,2081,5,5,30,2,"N","Y"
2481616,2082,5,5,1,2,"N","Y"
2481623,2082,5,5,8,2,"N","Y"
2481630,2082,5,5,15,2,"N","Y"
2481637,2082,5,5,22,2,"N","Y"
2481644,2082,5,5,29,2,"N","Y"
2481987,2083,5,5,7,2,"N","Y"
2481994,2083,5,5,14,2,"N","Y"
2482001,2083,5,5,21,2,"N","Y"
2482008,2083,5,5,28,2,"N","Y"
2482351,2084,5,5,5,2,"N","Y"
2482358,2084,5,5,12,2,"N","Y"
2482365,2084,5,5,19,2,"N","Y"
2482372,2084,5,5,26,2,"N","Y"
2482715,2085,5,5,4,2,"N","Y"
2482722,2085,5,5,11,2,"N","Y"
2482729,2085,5,5,18,2,"N","Y"
2482736,2085,5,5,25,2,"N","Y"
2483079,2086,5,5,3,2,"N","Y"
2483086,2086,5,5,10,2,"N","Y"
2483093,2086,5,5,17,2,"N","Y"
2483100,2086,5,5,24,2,"N","Y"
2483107,2086,5,5,31,2,"N","Y"
2483443,2087,5,5,2,2,"N","Y"
2483450,2087,5,5,9,2,"N","Y"
2483457,2087,5,5,16,2,"N","Y"
2483464,2087,5,5,23,2,"N","Y"
2483471,2087,5,5,30,2,"N","Y"
2483814,2088,5,5,7,2,"N","Y"
2483821,2088,5,5,14,2,"N","Y"
2483828,2088,5,5,21,2,"N","Y"
2483835,2088,5,5,28,2,"N","Y"
2484178,2089,5,5,6,2,"N","Y"
2484185,2089,5,5,13,2,"N","Y"
2484192,2089,5,5,20,2,"N","Y"
2484199,2089,5,5,27,2,"N","Y"
2484542,2090,5,5,5,2,"N","Y"
2484549,2090,5,5,12,2,"N","Y"
2484556,2090,5,5,19,2,"N","Y"
2484563,2090,5,5,26,2,"N","Y"
2484906,2091,5,5,4,2,"N","Y"
2484913,2091,5,5,11,2,"N","Y"
2484920,2091,5,5,18,2,"N","Y"
2484927,2091,5,5,25,2,"N","Y"
2485270,2092,5,5,2,2,"N","Y"
2485277,2092,5,5,9,2,"N","Y"
2485284,2092,5,5,16,2,"N","Y"
2485291,2092,5,5,23,2,"N","Y"
2485298,2092,5,5,30,2,"N","Y"
2485634,2093,5,5,1,2,"N","Y"
2485641,2093,5,5,8,2,"N","Y"
2485648,2093,5,5,15,2,"N","Y"
2485655,2093,5,5,22,2,"N","Y"
2485662,2093,5,5,29,2,"N","Y"
2486005,2094,5,5,7,2,"N","Y"
2486012,2094,5,5,14,2,"N","Y"
2486019,2094,5,5,21,2,"N","Y"
2486026,2094,5,5,28,2,"N","Y"
2486369,2095,5,5,6,2,"N","Y"
2486376,2095,5,5,13,2,"N","Y"
2486383,2095,5,5,20,2,"N","Y"
2486390,2095,5,5,27,2,"N","Y"
2486733,2096,5,5,4,2,"N","Y"
2486740,2096,5,5,11,2,"N","Y"
2486747,2096,5,5,18,2,"N","Y"
2486754,2096,5,5,25,2,"N","Y"
2487097,2097,5,5,3,2,"N","Y"
2487104,2097,5,5,10,2,"N","Y"
2487111,2097,5,5,17,2,"N","Y"
2487118,2097,5,5,24,2,"N","Y"
