sr_returned_date_sk,sr_item_sk,sr_customer_sk,sr_store_sk,sr_return_quantity,sr_return_amt
2452681,727,4325,1,2,93.66
2452012,884,9047,1,2,63.76
2451119,778,4827,1,2,95.04
2452604,1179,2594,1,2,153.24
2452367,1140,5024,1,2,14.76
2451525,722,2040,1,2,49.96
2451284,704,3541,1,2,7.48
2451122,454,9080,1,2,10.88
2451610,559,5216,1,2,146.7
2452206,755,6911,1,2,47
2452010,1189,4105,1,2,205.24
2452681,18,5886,1,2,39.84
2451880,494,5982,1,2,86.48
2452235,375,1676,1,2,190.48
2451495,1526,6513,1,2,41.6
2451026,632,6812,1,2,37.82
2451485,1246,8463,1,2,82.12
2452262,1595,4686,1,2,44.56
2452440,255,8294,1,2,0.24
2451543,1495,1014,1,2,53.12
2452793,1291,7339,1,2,89.32
2451985,1349,2855,1,2,29.36
2450988,590,8342,1,2,0.06
2451342,884,2336,1,2,25.72
2452317,741,5518,1,2,43.12
2451654,955,4011,1,2,28.16
2451453,1288,6503,1,2,35.74
2452285,411,6800,1,2,142.56
2452688,471,6864,1,2,92.52
2451607,1792,7374,1,2,114.28
2452156,1275,6704,1,2,57.3
2452412,132,6016,1,2,0.48
2451961,242,1250,1,2,33.08
2451024,4,6333,1,2,101.4
2451250,134,1791,1,2,8.36
2451616,212,8192,1,2,27.58
2452708,135,8896,1,2,166.68
2452161,439,7332,1,2,21.26
2452007,55,4987,1,2,20.6
2451172,1688,3596,1,2,159.86
2451022,811,9883,1,2,197.68
2452656,489,5791,1,2,74.08
,329,5050,1,2,182.68
2451258,1250,4060,1,2,13
2451879,392,1173,1,2,75.92
2452244,1577,6073,1,2,142.32
2452730,1023,536,1,2,53.12
2451561,736,6150,1,2,34.02
2451128,800,7144,1,2,6.64
2452777,925,5764,1,2,11.42
2452046,1526,4467,1,2,47.48
2451834,289,795,1,2,160.08
2451605,1298,9098,1,2,21.12
2452586,859,1232,1,2,4.3
2451118,1030,5474,1,2,67.62
2451452,313,7055,1,2,32.9
2451894,455,6650,1,2,123.08
2451322,634,2389,1,2,39.02
2451664,1135,1220,1,2,2.02
2452314,1547,4810,1,2,20.36
2451542,368,3730,1,2,57.52
2451417,802,7980,1,2,85.68
2452323,1451,7451,1,2,9.72
2451331,1654,6774,1,2,163.78
2452341,1723,1836,1,2,165.1
2451949,788,909,1,2,22.32
2452706,288,6152,1,2,21.98
2452350,1194,3035,1,2,125.66
2452310,1347,7544,1,2,4.34
2451943,11,6645,1,2,30.1
2451886,1676,7660,1,2,169.24
,1702,9795,1,2,7
2452404,1063,9263,1,2,82.62
2452598,955,9891,1,2,109.12
2452173,895,8468,1,2,24.3
2451888,1484,8219,1,2,101
2452602,951,6723,1,2,163.36
2451641,466,8840,1,2,54.52
2451941,935,2451,1,2,1.66
2452003,409,6915,1,2,170.84
2451611,913,5938,1,2,17.4
2452009,5,3331,1,2,174.16
2451519,430,6370,1,2,31.36
2451641,1186,1595,1,2,63.96
2452663,1759,1467,1,2,41.96
2450932,937,4868,1,2,7.5
2451175,400,4347,1,2,0.64
2451248,1735,401,1,2,56.28
2452054,1495,5255,1,2,78.4
2452527,1561,8616,1,2,3.54
2451750,463,2163,1,2,41.58
2451009,1141,4113,1,2,193.76
2451643,388,2465,1,2,3.14
2451655,1030,2895,1,2,119.02
2452217,663,9394,1,2,246.82
2451618,152,7313,1,2,33.42
2451715,854,2613,1,2,0
2451529,1309,7913,1,2,17.62
2450875,1178,155,1,2,29.86
2452435,305,5856,1,2,71.6
2452501,1783,1203,1,2,151.46
2451930,679,1514,1,2,9.66
2452632,1405,9493,1,2,11.38
2452326,929,1741,1,2,161.28
2451607,626,3443,1,2,3.68
2450913,844,9774,1,2,124.36
2452124,639,2488,1,2,271.44
2451514,1765,7071,1,2,13.88
2451992,32,9153,1,2,105.9
2451939,1541,6871,1,2,125.94
,1756,2968,1,2,19.5
2451616,89,2941,1,2,76.28
2452748,1596,5914,1,2,98.48
2451197,616,5016,1,2,0.66
2451268,874,2150,1,2,76.72
2451881,1153,7692,1,2,36.02
2451094,10,9721,1,2,85.88
2452549,249,9272,1,2,40.92
2452217,919,8999,1,2,68.04
2452616,1713,102,1,2,53.86
2451585,319,9235,1,2,2.38
2452381,573,3010,1,2,218.92
2451872,272,5445,1,2,38.44
2452402,1199,8430,1,2,150.54
2451929,536,5286,1,2,13.66
2452772,427,5467,1,2,14.22
2451565,424,8205,1,2,48.84
2452619,1225,1696,1,2,183.06
2451524,1633,9217,1,2,68.68
2452250,1087,1442,1,2,173.06
2451856,755,5053,1,2,21.12
2451940,919,2183,1,2,105.88
2452525,973,3813,1,2,231.9
2451028,290,8328,1,2,155.4
2451942,905,3782,1,2,20.54
2451301,1768,8189,1,2,67.28
2451808,455,3258,1,2,131.48
2451354,1558,1759,1,2,61.04
2452629,1116,3794,1,2,74.76
2451641,1678,8100,1,2,108.46
2452562,1681,3778,1,2,255.48
2452346,1643,1804,1,2,158.86
2451564,1582,3624,1,2,20.68
2451895,374,649,1,2,78.18
2451713,194,3151,1,2,98.84
2452759,897,1811,1,2,13.92
2452591,829,1479,1,2,218.42
2451641,238,1404,1,2,149.26
2451253,1465,5358,1,2,30.66
2450991,1312,3718,1,2,32.16
2452443,1044,3999,1,2,12.32
2452321,607,6488,1,2,66.84
2452631,543,5287,1,2,13.46
2452515,1797,2688,1,2,107.54
2452556,798,5513,1,2,216.44
2452354,517,1713,1,2,150.36
2452788,1737,6381,1,2,2.24
2452273,511,4683,1,2,167.24
2450827,80,3977,1,2,120.04
2451864,1069,7424,1,2,176.22
2451338,856,4613,1,2,0.68
2451385,625,7587,1,2,26.74
2452530,438,7338,1,2,106.78
2451605,283,4159,1,2,106.62
2451634,764,4159,1,2,8.12
2452463,829,3444,1,2,11.4
2452618,786,6435,1,2,24.3
2452279,851,8247,1,2,17.28
2452361,465,8247,1,2,35.6
2452731,945,2976,1,2,44.7
2452424,1479,5182,1,2,98.46
2451265,301,5749,1,2,4.18
2451156,146,1724,1,2,5.42
2451882,151,5058,1,2,55.1
2451853,1793,8292,1,2,125.02
2452189,1475,6648,1,2,84.72
2452195,1219,272,1,2,20.08
2450975,1604,4634,1,2,34.16
2451099,986,3776,1,2,59.24
2451959,721,5692,1,2,30.4
2451612,806,8814,1,1,35.14
2452420,1221,2182,1,1,61.81
2451037,1004,1139,1,1,58.4
2452292,943,8197,1,1,8.12
2452512,1041,4624,1,1,77.75
2452016,1585,7533,1,1,0
2451872,1595,9252,1,1,25.55
2451961,1313,1865,1,1,33.5
2452715,1183,6861,1,1,42.1
2451332,1798,411,1,1,2.14
2451828,1435,3203,1,1,5.19
2451992,224,3683,1,1,8.95
2452219,1035,7288,1,1,1.6
2451751,211,2268,1,1,55.35
2451958,44,7342,1,1,55.66
2451973,1771,1574,1,1,71.79
2452770,49,3856,1,1,29.47
2451688,290,5000,1,1,83.36
2451129,476,153,1,1,30.76
2450893,1736,4620,1,1,61.73
2451647,418,91,1,1,22.26
2451103,1645,6878,1,1,100.05
2452085,235,4748,1,1,5.24
2452770,1099,1021,1,1,44.17
2452742,315,2975,1,1,66.77
2452443,523,7932,1,1,1.99
2452666,660,9266,1,1,38.14
2451640,1133,9762,1,1,2.51
2451004,976,3731,1,1,21.87
2451148,1078,3192,1,1,10.34
2452003,1118,6845,1,1,60.91
2451493,308,5330,1,1,5.95
2452384,669,162,1,1,8.07
2451905,479,7263,1,1,23.53
2452009,459,4600,1,1,4.61
2451925,145,2242,1,1,46.05
2451686,817,7001,1,1,6.49
2452134,1115,973,1,1,4.46
2451235,1177,8055,1,1,62.6
2452286,909,1683,1,1,10.57
2452617,589,2952,1,1,36.37
2451054,931,4455,1,1,104.63
2452652,1473,1823,1,1,1.09
2451411,817,1092,1,1,87.46
2451864,476,7020,1,1,3.86
2451724,535,2427,1,1,1.45
2451196,916,4911,1,1,29.21
2451914,191,4354,1,1,29.12
2451917,1225,1189,1,1,10.31
2451918,229,8122,1,1,61.18
2452791,825,1063,1,1,2.31
2450925,1262,8692,1,1,41.37
2450867,896,1551,1,1,90.91
2451858,1514,8495,1,1,3.89
2451607,284,8429,1,1,20.98
2452670,1105,7086,1,1,42.49
2451128,73,399,1,1,34.9
2451612,1424,8392,1,1,12.77
2452359,313,1307,1,1,96.94
2451241,1474,5004,1,1,90.34
2451815,1579,6712,1,1,101.99
2452205,1727,5483,1,1,35.13
2452630,1050,4393,1,1,141.69
2451229,1628,3857,1,1,71.25
2451058,928,5557,1,1,30.2
2451528,116,3953,1,1,1.7
2451488,919,3953,1,1,3.54
2451891,1769,7004,1,1,1.5
2451605,1382,5219,1,1,18.79
2450978,626,7878,1,1,63.45
2452009,627,313,1,1,25.05
2452047,235,6424,1,1,37.61
2452359,429,4574,1,1,46.74
2452298,331,2843,1,1,96.93
2452207,1559,4316,1,1,38.55
2452247,1075,2886,1,1,106.79
2452329,1027,5021,1,1,51.96
2451514,596,8767,1,1,15.92
2451618,1474,6753,1,1,12.95
2450970,667,1019,1,1,9.21
2452185,1383,2379,1,1,1.35
2451935,439,3014,1,1,11.83
2451916,1399,9037,1,1,2.09
2452264,141,4143,1,1,2.17
2451560,646,7093,1,1,1.43
2452687,276,9957,1,1,6.72
2452712,1425,9957,1,1,80.06
2451107,1366,1966,1,1,3.36
2451968,493,8359,1,1,122.04
2451201,1228,5273,1,1,15.73
2452616,753,9348,1,1,3.23
2452383,729,8912,1,1,39.42
2451877,737,7156,1,1,6.37
2451635,481,3078,1,1,26.28
2452232,603,8277,1,1,77.16
2452372,1269,340,1,1,4.56
2451314,505,8002,1,1,3.9
2451335,1630,9714,1,1,6.38
2451295,596,8046,1,1,59.83
2451343,452,8046,1,1,22.6
2451565,976,9808,1,1,77.24
2451775,353,7957,1,1,120.43
2451844,1580,71,1,1,79.24
2452247,85,5069,1,1,83.86
2451173,1687,489,1,1,20.03
2452356,1488,9671,1,1,93.5
2452675,1026,5262,1,1,3.75
2452623,661,1014,1,1,105.3
2451363,1220,7629,1,1,134.44
2451679,1639,7861,1,1,34.7
2452174,651,7151,1,1,126.49
2452002,115,5235,1,1,0.61
2451307,1154,8742,1,1,2.34
2452564,1644,8983,1,1,79.8
2452032,1111,9735,1,1,7.35
2451510,691,9263,1,1,2.75
2451316,328,5846,1,1,104.99
2451692,391,1292,1,1,0.74
2452270,83,2924,1,1,3.11
2451398,460,128,1,1,23.84
2452316,807,3806,1,1,25.71
2451547,442,555,1,1,63.89
2451267,1429,1706,1,1,13.6
2452184,259,8541,1,1,13.19
2451908,1730,9966,1,1,85.7
2451276,16,8720,1,1,20.25
2452036,1501,7110,1,1,1.08
2451552,1604,1278,1,1,34.61
2452758,1339,4116,1,1,31.91
2450830,538,7218,1,1,90.09
2452423,1139,9081,1,1,28.47
2452642,1506,1843,1,1,49.26
2452661,1033,2550,1,1,60.19
2452710,1452,9460,1,1,29.59
2451693,560,5672,1,1,21.16
2451627,1486,419,1,1,2.01
2451114,1666,8992,1,1,80.33
2452350,379,619,1,1,30.78
2452295,995,619,1,1,44.21
2452559,487,9584,1,1,40.64
2452221,909,6492,1,1,73.31
2452395,511,2238,1,1,87.89
2450847,496,7276,1,1,34.37
2450992,316,1860,1,1,20.41
2452005,583,4825,1,1,112.05
2452663,363,9837,1,1,107.89
2451927,1745,9433,1,1,38.73
2451546,122,9126,1,1,29.01
2452146,977,2817,1,1,7.58
2451893,1778,555,1,1,88.27
2452765,1614,2276,1,1,28.55
2451480,475,8509,1,1,47.18
2451249,622,1944,1,1,26.76
2451001,1552,5263,1,1,5.77
2452696,697,9457,1,1,4.29
2451918,605,3191,1,1,88.9
2451500,922,9840,1,1,7.08
2451803,362,6387,1,1,14.8
2452667,25,8737,1,1,0
2451049,1393,8087,1,1,2.55
2451472,232,8284,1,1,41.12
2452282,145,16,1,1,67.23
2452276,155,6121,1,1,58.88
2452640,729,2406,1,1,32.17
2452395,1175,3472,1,1,119.85
2451253,794,8838,1,1,113.15
2452113,1795,2322,1,1,29.05
2452547,1224,1368,1,1,3.11
2452493,559,2331,1,1,47.83
2451963,1009,4708,1,1,4.04
2451980,1268,8277,1,1,43.62
2451566,1210,1656,1,1,30.37
2451656,1097,2773,1,1,25.63
2451863,1628,4036,1,1,65.03
2451856,944,4576,1,1,18.58
2452531,1155,2698,1,1,82.4
2451592,562,6805,1,1,22.68
2451821,1633,6889,1,1,6.15
2451577,1528,5872,1,1,46.93
2452568,1753,2030,1,1,87.79
2451912,1393,7813,1,1,115.77
2450900,994,1040,1,1,65.96
2451981,47,3571,1,1,24.25
2451070,544,5785,1,1,56
2450929,518,4577,1,1,99.84
2451590,544,2941,1,1,9.83
2451486,1270,4527,1,1,65.15
2451426,1099,7134,1,1,78.72
2452501,1392,2567,1,1,35.66
2451245,1477,5989,1,1,30.84
2452442,393,9976,1,1,4.54
2452214,553,9482,1,1,84.03
2452394,1335,8582,1,1,13.46
2452388,1737,3980,1,1,4.79
2452621,1087,9209,1,1,15.61
2451304,988,8504,1,1,1.02
2450909,320,1169,1,1,3.36
2451039,31,1325,1,1,101.74
2452232,1441,7086,1,1,16.76
2451133,1585,5740,1,1,66.91
2451785,32,7812,1,1,24.64
2452032,1671,8079,1,1,1.2
2451247,613,4709,1,1,37.09
2452301,1493,6611,1,1,12.36
2452544,540,6630,1,1,18.59
2451921,1075,2052,1,1,6.49
2452284,123,5284,1,1,14.18
2452159,245,4358,1,1,39.28
2451949,260,1906,1,1,29.59
2452216,1203,9117,1,1,47.01
2451020,874,729,1,1,7.9
2452374,474,8710,1,1,16.26
2452601,1209,7698,1,1,14.12
2451166,1408,1141,1,1,0.32
2452004,1331,9688,1,1,31.77
2452360,851,198,1,1,10.17
2450964,337,2477,1,1,40.67
2451086,568,2502,1,1,56.29
2451654,307,3249,1,1,151.09
2450989,1411,8878,1,1,19.69
2452329,1649,567,1,1,0.39
2451877,23,6248,1,1,30.16
2452740,1614,10,1,1,29.64
2451960,1111,6420,1,1,115.93
2451741,1015,5344,1,1,1.77
2451638,1541,5344,1,1,101.02
2451012,661,5959,1,1,23.21
2452052,812,3222,1,1,16.27
2451021,169,9887,1,1,7.8
2451955,1451,2916,1,1,25.41
2451236,79,4797,1,1,135.78
2450957,1496,1222,1,1,67.93
2452381,347,9444,1,1,8.88
2450996,1507,306,1,1,65.26
2452629,1747,976,1,1,3.11
2451326,310,3520,1,1,64.29
2451234,512,1692,1,1,50.6
2451290,964,1180,1,1,69.64
2451926,1315,9420,1,1,47.29
2452245,1739,3240,1,1,53.82
2451917,428,3546,1,1,81.28
2452654,720,2802,1,1,16.98
2452427,1233,9487,1,1,73.74
2452357,755,6507,1,1,92.95
2450935,1525,3668,1,1,135.43
2451151,1072,9653,1,1,85.15
2451869,836,5782,1,1,50.33
2452171,51,16,1,1,30.37
2452196,1109,4428,1,1,12.47
2452355,1235,8071,1,1,0.12
2452062,1577,7136,1,1,131.68
2450956,1258,4355,1,1,0.08
2451609,37,4936,1,1,75.52
2452135,1617,5665,1,1,31.8
2451979,371,9461,1,1,2.22
2452423,1597,8777,1,1,23.84
2452565,723,6562,1,1,108.54
2451074,1100,955,1,1,24.96
2451951,1633,4882,1,1,25.31
2450889,7,3280,1,1,54.14
2451480,1594,4804,1,1,68.21
2452260,1577,4165,1,1,16.05
2452604,15,3393,1,1,15.95
2451377,454,213,1,1,17.95
2451999,665,4394,1,1,64.43
2451406,457,1540,1,1,6.89
2452315,409,7899,1,1,3.52
2451933,1193,7501,1,1,2.61
2451887,953,242,1,1,10.6
2451071,1010,7738,1,1,66.12
2451707,869,3328,1,1,113.05
2451055,506,711,1,1,3.13
2452593,241,8034,1,1,26.8
2452344,1011,461,1,1,38.51
2451936,391,9763,1,1,7.92
2452320,1653,341,1,1,68.67
2452623,870,8968,1,1,23.07
2451266,10,9836,1,1,23.5
2451856,1520,7891,1,1,0.79
2452010,1226,9698,1,1,64.89
2451030,34,9249,1,1,90.2
2452638,645,595,1,1,4.73
2452651,1278,7877,1,1,29.79
2452140,1091,9888,1,1,20.31
2451473,104,4021,1,1,139.86
2451535,1057,4816,1,1,1.55
2451165,1465,3545,1,1,11.76
2452399,481,2326,1,1,3.15
2451305,326,1409,1,1,19.64
2451176,430,6787,1,1,0.7
2452034,323,7821,1,1,41.42
2451980,812,572,1,1,8.28
2451785,883,6672,1,1,73.81
2452345,1465,312,1,1,114.94
2451548,1556,3392,1,1,26.75
2452267,343,5749,1,1,40.27
2451964,971,9464,1,1,0
2451653,1556,221,1,1,41.31
2451997,925,356,1,1,8.94
2451524,1297,9021,1,1,28.84
2452746,291,9628,1,1,20.61
2452381,492,6060,1,1,52.53
2452514,600,9631,1,1,14.32
2452557,1557,2924,1,1,82.99
2452514,235,5350,1,1,26.94
2451029,322,2913,1,1,16.67
2451292,38,1965,1,1,11.37
2452298,1177,2044,1,1,29.35
2451047,697,1006,1,1,70.45
2451175,1189,7983,1,1,59.33
2451175,986,7608,1,1,63.61
2452654,99,7764,1,1,44.48
2451135,451,271,1,1,20.1
2451642,1454,1642,1,1,22.66
2451581,442,1642,1,1,34.07
2452775,1581,4576,1,1,17.28
2452709,897,632,1,1,26.39
2450949,674,6218,1,1,119.66
2451974,373,8363,1,1,78.59
2451351,583,4921,1,1,0.69
2452454,1326,1911,1,1,59.07
2451424,271,2295,1,1,5.47
2452348,1183,6421,1,1,31.53
2451679,950,6853,1,1,38.11
2452614,126,261,1,1,17.95
2451135,110,8363,1,1,18.95
2451072,637,3259,1,1,37.12
2452703,1548,4591,1,1,18.57
2451831,239,4008,1,1,26.14
2451134,662,1412,1,1,3.39
2451126,370,5512,1,1,17.13
2451177,146,6604,1,1,10.16
2451552,1411,4153,1,1,55.26
2451687,1753,5472,1,1,75.86
2452696,1788,4507,1,1,10.87
2451992,1523,2251,1,1,10.7
2451924,847,1618,1,1,9.95
2451540,124,7061,1,1,26.5
2452777,828,1986,1,1,71.29
2452683,655,7952,1,1,10.85
2452409,1491,8255,1,1,57.41
2452681,649,3445,1,1,86.69
2452150,623,2213,1,1,9.53
2452318,1391,1954,1,1,26.59
2451933,1183,2113,1,1,23.53
2451502,1448,7166,1,1,50.08
2452561,1239,5228,1,1,40.74
2452664,283,9340,1,1,3.87
2451232,1046,1676,1,1,3.49
2452339,197,7759,1,1,16.25
2451295,656,7406,1,1,25.09
2451073,1231,3024,1,1,2.57
2451641,322,5507,1,1,3.26
2451673,1489,8552,1,1,1.04
2451030,1312,559,1,1,26.3
2452107,1739,7583,1,1,32.01
2452637,1014,3604,1,1,22.98
2451561,1615,6709,1,1,6.88
2452485,1159,5797,1,1,6.86
2452653,1347,4194,1,1,19.54
2451378,1576,9442,1,1,92.13
2452444,687,3492,1,1,23.15
2452113,235,8040,1,1,124.42
2451422,1237,1375,1,1,8.53
2451923,113,836,1,1,23.74
2451144,1238,5303,1,1,2.23
2451102,106,7200,1,1,30.29
2451599,1591,8025,1,1,17.35
2451570,46,726,1,1,58.83
2451325,73,4932,1,1,107.12
2451612,394,8873,1,1,12.02
2452668,993,2058,1,1,6.73
2452725,379,4469,1,1,15.81
2451819,764,5229,1,1,3.19
2451851,1790,1646,1,1,5.74
2452355,559,5515,1,1,9.97
2452290,237,3424,1,1,62.35
2452760,576,7924,1,1,38.52
2452031,434,3586,1,1,10.77
2451980,1777,5896,1,1,21.59
2452406,485,8541,1,1,33.23
2451098,778,5635,1,1,70.2
2452654,414,8537,1,1,30.9
2451512,886,2829,1,1,18.53
2451194,1375,7939,1,1,45.28
2451225,1108,7954,1,1,4.21
2451167,364,3671,1,1,8.33
2451979,1003,4033,1,1,69.57
2452669,1653,8074,1,1,82.18
2451920,464,8549,1,1,67.34
2451225,1639,4240,1,1,24.16
2452301,1721,9606,1,1,0.22
2452316,217,660,1,1,54.82
2451867,1781,8504,1,1,50.42
2451910,515,8504,1,1,27.44
2452648,1171,9968,1,1,62.38
2452296,897,6512,1,1,20.43
2451579,1684,4868,1,1,51.96
2452334,855,5841,1,1,8.54
2451605,530,6190,1,1,6.99
2451587,1298,7872,1,1,8.11
2451855,587,2782,1,1,29.22
2452413,427,7200,1,1,45.81
2452524,849,6554,1,1,32.47
2452598,1605,191,1,1,52.86
2452594,697,1315,1,1,77.5
2451546,560,1851,1,1,0
2452020,943,9499,1,1,66.09
2451201,1186,4324,1,1,20.72
2452056,1399,6482,1,1,36.47
2452268,195,4512,1,1,49.05
2451671,799,4063,1,1,25.37
2452431,1707,7344,1,1,6.75
2452516,895,7190,1,1,30.48
2452180,1489,3000,1,1,5.16
2451951,1196,4666,1,1,7.75
2451652,20,2815,1,1,68.72
2451120,1742,5913,1,1,71.44
2451903,349,3765,1,1,3.16
2452632,1599,3678,1,1,57.75
2451586,746,7940,1,1,58.32
2451679,1327,6787,1,1,12.33
2451556,1648,3788,1,1,23.31
2452395,840,1689,1,1,0.4
2451781,584,4892,1,1,22.04
2451733,1010,3818,1,1,29.58
2452115,873,3760,1,1,114.83
2452796,1021,5226,1,1,47.14
2452000,680,9583,1,1,21.11
2451293,1207,9291,1,1,0.34
2452382,1213,6740,1,1,49.16
2450936,1028,8226,1,1,146.43
2452202,1025,6022,1,1,89.39
2451566,1294,9357,1,1,1.02
2452388,1776,6272,1,1,49.53
2451072,938,5848,1,1,20.57
2451493,1669,803,1,1,7.21
2451019,1525,5641,1,1,37.6
2451043,650,9965,1,1,48.82
2451181,586,1709,1,1,1.54
2452715,93,6965,1,1,26.47
2452286,1759,4525,1,1,57.83
2451996,961,4049,1,1,21.47
2451304,1555,7576,1,1,76.72
2452375,277,1313,1,1,17.5
2451243,1240,6001,1,1,10.36
2451140,494,3686,1,1,3.34
2451067,1603,9973,1,1,65.31
2451446,757,1772,1,1,27.15
2452545,1554,334,1,1,6.7
2452781,774,5938,1,1,54.1
2451992,303,7806,1,1,85.26
2451770,595,1839,1,1,24.08
2451052,970,2555,1,1,83.18
2451193,1348,6507,1,1,56.01
2451972,926,3766,1,1,38.72
2452022,1039,1328,1,1,93.58
2451563,716,1015,1,1,22.1
2452325,367,5630,1,1,7.47
2451792,1013,3766,1,1,17.71
2451201,1261,2493,1,1,79.35
2452613,1633,4038,1,1,113.62
2451043,814,1222,1,1,14.86
2452722,1669,3449,1,1,27.18
2452263,155,6565,1,1,10.64
2451965,956,6364,1,1,66.33
,1487,,1,1,6.04
2452301,443,8272,1,1,52.29
2451766,667,5169,1,1,137.01
2451940,1063,6878,1,1,3.56
2452214,737,6724,1,1,4.16
2451867,1079,3090,1,1,15.66
2452347,3,2246,1,1,126.85
2451235,763,7265,1,1,28.46
2452714,1021,7654,1,1,20.9
2451722,1634,1498,1,1,105.95
2451475,619,1461,1,1,7.9
2451891,1205,2801,1,1,42.26
2452681,1621,2662,1,1,15.38
2452056,1028,9060,1,1,53.16
2452153,823,2901,1,1,35.05
2451598,1154,5875,1,1,11.26
2450830,266,9764,1,1,116.69
2451951,1175,1990,1,1,88.96
2452008,140,6348,1,1,39.16
2451212,940,9231,1,1,81.01
2451927,427,6917,1,1,5.12
2452048,907,5863,1,1,56.22
2452054,827,5863,1,1,1.54
2451847,1412,1972,1,1,39.79
2451922,1277,865,1,1,45.91
2451025,1724,6544,1,1,6.47
2451469,610,873,1,1,1.5
2451124,1711,7954,1,1,9.7
2452735,337,2308,1,1,9.85
2452265,57,396,1,1,6.95
2450911,901,8811,1,1,80.89
2451444,151,5851,1,1,15.4
2452411,863,9048,1,1,27.66
2451657,449,5378,1,1,1.84
2452012,1655,1866,1,1,5.07
2451618,1022,5459,1,1,32.07
2452364,531,7271,1,1,17.62
2452482,1215,3701,1,1,29.83
2452514,447,7325,1,1,24.79
2451612,1292,7302,1,1,27.53
2451257,859,5709,1,1,41.7
2452695,549,4193,1,1,26.33
2451056,706,1828,1,1,64.1
2452563,873,5991,1,1,12.94
2452159,219,5056,1,1,1.34
2451243,680,3693,1,1,46.03
2452733,1293,8290,1,1,6.23
2451748,1040,2877,1,1,27.98
2451645,962,3145,1,1,32.97
2451590,92,3145,1,1,34.32
2452257,815,1441,1,1,29
2451665,1528,6439,1,1,84.22
2452707,1749,2431,1,1,4.63
2452338,3,7861,1,1,79.38
2451701,704,497,1,1,65.34
2451922,488,5187,1,1,15.81
2451420,481,2072,1,1,28.57
2451956,127,6296,1,1,10.02
2452323,1164,7148,1,1,18.53
2450904,220,5702,1,1,80.37
2451194,1252,210,1,1,7.26
2451254,470,1041,1,1,9.4
2451852,1202,8553,1,1,1.35
2451476,1105,2454,1,1,51.73
2452273,135,3478,1,1,24.66
2452668,1005,218,1,1,26.61
2452246,173,8586,1,1,73.03
2452345,129,2148,1,1,41.53
2452446,1209,3126,1,1,0.48
2452563,1710,9779,1,1,52.29
2452395,1143,460,1,1,104.34
2451482,416,6181,1,1,25.22
2451358,1114,6337,1,1,9.43
2451890,1423,2565,1,1,0.84
2451327,43,6451,1,1,14.3
2451736,229,8950,1,1,23.8
2451502,154,6093,1,1,78.21
2451884,247,9631,1,1,24.67
2451744,1511,5673,1,1,11.18
2451215,1669,1716,1,1,6.56
2451227,103,1716,1,1,25.06
2452308,643,6340,1,1,50.18
2452028,227,1023,1,1,41.76
2451139,487,6715,1,1,25.88
2451630,1148,9387,1,1,1.22
2452453,1476,9100,1,1,19.25
2451198,1168,245,1,1,10.49
2452040,877,9932,1,1,81.26
2451945,271,6672,1,1,6.85
2451638,1478,1065,1,1,28.02
2452564,1303,7090,1,1,30.78
2451883,295,6375,1,1,20.62
2451082,1441,455,1,1,6.97
2451278,398,4384,1,1,41.87
2451354,194,2979,1,1,27.33
2450961,187,7853,1,1,33.65
2450965,248,2632,1,1,30.29
2452692,1170,8051,1,1,41.81
2450846,1490,1927,1,1,33.64
2452199,1657,1059,1,1,26.54
2452572,327,3070,1,1,48.41
2452513,1176,2130,1,1,74.49
2451960,1313,1776,1,1,4.64
2451838,481,508,1,1,5.39
2451573,505,6975,1,1,27.22
2451910,998,6805,1,1,25.69
2452718,997,7747,1,1,76.44
2451183,1238,9998,1,1,3.86
2452054,127,3900,1,1,24.67
2451483,416,652,1,1,10.25
2451909,1789,4083,1,1,24.97
2451961,1687,5923,1,1,7.35
2451745,1505,1232,1,1,19.64
2451096,914,4437,1,1,49.2
2452718,273,1268,1,1,29.19
2451963,602,5223,1,1,103.84
2451310,1738,7524,1,1,37.1
2452407,419,2182,1,1,9.62
2451758,1247,723,1,1,93.82
2451203,1718,509,1,1,25
2452637,432,820,1,1,25.9
2451936,698,2527,1,1,19.73
2452112,127,4926,1,1,64.7
2452208,1623,426,1,1,92.86
2452377,1740,8244,1,1,8.26
2451699,1717,712,1,1,20.8
2451786,1328,712,1,1,39.39
2452730,381,9139,1,1,25.2
2451572,224,9134,1,1,34.42
2451585,1286,4782,1,1,89.16
2451260,1675,5874,1,1,6.31
2452056,56,8509,1,1,5.99
2452013,1025,7270,1,1,20.25
2452669,936,2033,1,1,10.28
2452674,1363,9298,1,1,0.56
2452693,153,7254,1,1,59.54
2451574,512,7243,1,1,6.44
2451289,494,9529,1,1,50.91
2452428,1583,1160,1,1,31.72
2451912,769,7031,1,1,64.76
2452381,465,1482,1,1,115.47
2452483,1626,6170,1,1,48.51
2451188,1480,6887,1,1,6.09
2452071,255,2173,1,1,8.49
2451358,364,6726,1,1,13.3
2452138,827,5929,1,1,9.98
2452440,1721,1139,1,1,52.98
2451601,386,2100,1,1,67.65
2452731,1455,2659,1,1,12.66
2452387,1523,6413,1,1,101.04
2451233,1243,2464,1,1,76.7
2451003,244,6132,1,1,10.77
