c_customer_sk,c_birth_year,c_birth_country,c_preferred_cust_flag
5529,1973,"BOTSWANA","Y"
5681,1973,"BAHAMAS","Y"
5696,1973,"ZIMBABWE","Y"
5803,1973,"GUERNSEY","Y"
5868,1973,"EGYPT","Y"
5933,1973,"ZIMBABWE","Y"
5937,1973,"SOLOMON ISLANDS","Y"
6175,1973,"TUVALU","Y"
6276,1973,"KOREA, REPUBLIC OF","Y"
6608,1973,"NIGERIA","Y"
6889,1973,"INDIA","Y"
6897,1973,"CROATIA","Y"
7032,1973,"SWAZILAND","Y"
7176,1973,"LATVIA","Y"
7315,1973,"EL SALVADOR","Y"
7426,1973,"TAJIKISTAN","Y"
7462,1973,"ARMENIA","Y"
8192,1973,"LIECHTENSTEIN","Y"
8235,1973,"CANADA","Y"
8264,1973,"BELGIUM","Y"
8496,1973,"BELARUS","Y"
8576,1973,"DENMARK","Y"
8620,1973,"LIECHTENSTEIN","Y"
8800,1973,"VIRGIN ISLANDS, U.S.","Y"
8829,1973,"URUGUAY","Y"
8869,1973,"MOLDOVA, REPUBLIC OF","Y"
8875,1973,"BURUNDI","Y"
8917,1973,"MALDIVES","Y"
9366,1973,"SWAZILAND","Y"
9428,1973,"GABON","Y"
9484,1973,"HONDURAS","Y"
9501,1973,"CAPE VERDE","Y"
9939,1973,"CAPE VERDE","Y"
247,1928,"MAURITANIA","Y"
295,1928,"IRELAND","Y"
514,1928,"GREECE","Y"
688,1928,"MALTA","Y"
957,1928,"CAPE VERDE","Y"
989,1928,"FIJI","Y"
1146,1928,"CAMBODIA","Y"
1366,1928,"FIJI","Y"
1388,1928,"SLOVENIA","Y"
2135,1928,"CZECH REPUBLIC","Y"
2287,1928,"AMERICAN SAMOA","Y"
2333,1928,"KOREA, REPUBLIC OF","Y"
2478,1928,"KIRIBATI","Y"
2561,1928,"PARAGUAY","Y"
2741,1928,"ICELAND","Y"
2824,1928,"PUERTO RICO","Y"
2831,1928,"GEORGIA","Y"
2907,1928,"FRANCE","Y"
2977,1928,"THAILAND","Y"
3043,1928,"ZAMBIA","Y"
3046,1928,"MONGOLIA","Y"
3196,1928,"LITHUANIA","Y"
3444,1928,"SERBIA","Y"
3641,1928,"URUGUAY","Y"
3687,1928,"SEYCHELLES","Y"
3967,1928,"PARAGUAY","Y"
3986,1928,"KOREA, REPUBLIC OF","Y"
4014,1928,"VIET NAM","Y"
4115,1928,"BELGIUM","Y"
4207,1928,"ANDORRA","Y"
4214,1928,"SPAIN","Y"
4288,1928,"MARSHALL ISLANDS","Y"
4336,1928,"WESTERN SAHARA","Y"
4490,1928,"NORFOLK ISLAND","Y"
4978,1928,"SWITZERLAND","Y"
4995,1928,"SOLOMON ISLANDS","Y"
5016,1928,"BELGIUM","Y"
5060,1928,"SIERRA LEONE","Y"
5582,1928,"MYANMAR","Y"
5693,1928,"CAYMAN ISLANDS","Y"
5716,1928,"RWANDA","Y"
5831,1928,"SEYCHELLES","Y"
5917,1928,"TOGO","Y"
6041,1928,"MYANMAR","Y"
6048,1928,"UKRAINE","Y"
6099,1928,"NORFOLK ISLAND","Y"
6138,1928,"CUBA","Y"
6312,1928,"HONDURAS","Y"
6369,1928,"NEW ZEALAND","Y"
6430,1928,"SAUDI ARABIA","Y"
6673,1928,"GRENADA","Y"
6685,1928,"VANUATU","Y"
6907,1928,"BELARUS","Y"
6970,1928,"BELARUS","Y"
7080,1928,"ISLE OF MAN","Y"
7222,1928,"ECUADOR","Y"
7325,1928,"ZIMBABWE","Y"
7410,1928,"NEPAL","Y"
7816,1928,"PAPUA NEW GUINEA","Y"
7936,1928,"CYPRUS","Y"
8002,1928,"IRAQ","Y"
8089,1928,"TOGO","Y"
8165,1928,"PHILIPPINES","Y"
8310,1928,"CZECH REPUBLIC","Y"
8329,1928,"SENEGAL","Y"
9054,1928,"TOKELAU","Y"
9295,1928,"BRUNEI DARUSSALAM","Y"
9301,1928,"BOTSWANA","Y"
9328,1928,"BAHAMAS","Y"
9518,1928,"TOGO","Y"
9540,1928,"MOLDOVA, REPUBLIC OF","Y"
9574,1928,"GEORGIA","Y"
9630,1928,"BURUNDI","Y"
9889,1928,"MALTA","Y"
70,1963,"KUWAIT","Y"
221,1963,"BELIZE","Y"
379,1963,"SAMOA","Y"
410,1963,"CHRISTMAS ISLAND","Y"
824,1963,"MALAYSIA","Y"
1041,1963,"SRI LANKA","Y"
1220,1963,"ARGENTINA","Y"
1239,1963,"MOZAMBIQUE","Y"
1255,1963,"QATAR","Y"
1286,1963,"LEBANON","Y"
1429,1963,"GUINEA","Y"
1723,1963,"BELARUS","Y"
1807,1963,"AFGHANISTAN","Y"
2054,1963,"MAYOTTE","Y"
2105,1963,"OMAN","Y"
2151,1963,"DJIBOUTI","Y"
2188,1963,"SEYCHELLES","Y"
2249,1963,"HONDURAS","Y"
2401,1963,"MOZAMBIQUE","Y"
2702,1963,"IRAQ","Y"
2744,1963,"GUINEA-BISSAU","Y"
2951,1963,"KENYA","Y"
2964,1963,"FRENCH GUIANA","Y"
3040,1963,"MONTENEGRO","Y"
3137,1963,"BELIZE","Y"
3217,1963,"LITHUANIA","Y"
3319,1963,"JAMAICA","Y"
3362,1963,"GREENLAND","Y"
3447,1963,"LEBANON","Y"
3865,1963,"CHILE","Y"
3899,1963,"BOTSWANA","Y"
4082,1963,"LEBANON","Y"
4088,1963,"LATVIA","Y"
4169,1963,"URUGUAY","Y"
4428,1963,"BELARUS","Y"
4574,1963,"UNITED KINGDOM","Y"
4598,1963,"GUYANA","Y"
4661,1963,"CAMBODIA","Y"
4791,1963,"CUBA","Y"
4805,1963,"POLAND","Y"
4882,1963,"CYPRUS","Y"
4928,1963,"TIMOR-LESTE","Y"
5072,1963,"BOUVET ISLAND","Y"
5124,1963,"UNITED STATES","Y"
5158,1963,"INDONESIA","Y"
5383,1963,"ISLE OF MAN","Y"
5390,1963,"NEW ZEALAND","Y"
5464,1963,"URUGUAY","Y"
5674,1963,"CZECH REPUBLIC","Y"
6286,1963,"AUSTRALIA","Y"
6342,1963,"ISLE OF MAN","Y"
6459,1963,"SAUDI ARABIA","Y"
6460,1963,"YEMEN","Y"
6687,1963,"ZAMBIA","Y"
6876,1963,"ISLE OF MAN","Y"
7100,1963,"DOMINICA","Y"
7193,1963,"UGANDA","Y"
7199,1963,"PUERTO RICO","Y"
7364,1963,"HAITI","Y"
7406,1963,"KAZAKHSTAN","Y"
8001,1963,"PARAGUAY","Y"
8066,1963,"ANDORRA","Y"
8316,1963,"LATVIA","Y"
8763,1963,"DENMARK","Y"
8765,1963,"SINGAPORE","Y"
8959,1963,"AUSTRALIA","Y"
9172,1963,"ISRAEL","Y"
9181,1963,"PORTUGAL","Y"
9244,1963,"LEBANON","Y"
9344,1963,"SAINT HELENA","Y"
9768,1963,"TUVALU","Y"
9790,1963,"RWANDA","Y"
9799,1963,"SURINAME","Y"
9858,1963,"LIBERIA","Y"
244,1942,"BAHAMAS","Y"
321,1942,"ZAMBIA","Y"
349,1942,"VENEZUELA","Y"
417,1942,"FRANCE","Y"
435,1942,"AFGHANISTAN","Y"
542,1942,"NIUE","Y"
694,1942,"GERMANY","Y"
758,1942,"GUYANA","Y"
829,1942,"SAMOA","Y"
880,1942,"CAMBODIA","Y"
993,1942,"PERU","Y"
1072,1942,"PARAGUAY","Y"
1292,1942,"MAURITANIA","Y"
1396,1942,"NIUE","Y"
1528,1942,"CÔTE D'IVOIRE","Y"
1695,1942,"NIGERIA","Y"
1718,1942,"BERMUDA","Y"
1780,1942,"MAYOTTE","Y"
1866,1942,"MOZAMBIQUE","Y"
1954,1942,"SAINT LUCIA","Y"
2097,1942,"RUSSIAN FEDERATION","Y"
2193,1942,"ESTONIA","Y"
2279,1942,"ARUBA","Y"
2314,1942,"MACAO","Y"
2403,1942,"MALI","Y"
2437,1942,"GAMBIA","Y"
2526,1942,"FINLAND","Y"
2711,1942,"BELIZE","Y"
2742,1942,"NEPAL","Y"
2768,1942,"LIBERIA","Y"
2777,1942,"SOUTH AFRICA","Y"
2975,1942,"EGYPT","Y"
3087,1942,"MADAGASCAR","Y"
3265,1942,"NEPAL","Y"
3540,1942,"SLOVENIA","Y"
3580,1942,"ESTONIA","Y"
4016,1942,"PERU","Y"
4265,1942,"MADAGASCAR","Y"
4667,1942,"SOUTH AFRICA","Y"
4766,1942,"SEYCHELLES","Y"
4925,1942,"UNITED STATES","Y"
5270,1942,"OMAN","Y"
5331,1942,"ESTONIA","Y"
5333,1942,"SWITZERLAND","Y"
5463,1942,"MONGOLIA","Y"
5777,1942,"MONGOLIA","Y"
6069,1942,"PUERTO RICO","Y"
6340,1942,"NORWAY","Y"
6861,1942,"PERU","Y"
7119,1942,"NAMIBIA","Y"
7233,1942,"MAURITIUS","Y"
7450,1942,"GAMBIA","Y"
7515,1942,"TURKEY","Y"
7555,1942,"GEORGIA","Y"
7611,1942,"FRENCH POLYNESIA","Y"
7745,1942,"AUSTRIA","Y"
7814,1942,"GUATEMALA","Y"
7896,1942,"POLAND","Y"
8041,1942,"MALTA","Y"
8198,1942,"MAURITANIA","Y"
8402,1942,"MYANMAR","Y"
8478,1942,"GUAM","Y"
8510,1942,"SINGAPORE","Y"
8512,1942,"SWITZERLAND","Y"
8617,1942,"GUINEA","Y"
8769,1942,"CAMEROON","Y"
8831,1942,"GUATEMALA","Y"
8849,1942,"THAILAND","Y"
8854,1942,"SOMALIA","Y"
9373,1942,"MADAGASCAR","Y"
9432,1942,"BHUTAN","Y"
9562,1942,"SEYCHELLES","Y"
9572,1942,"MAURITANIA","Y"
9825,1942,"ITALY","Y"
9982,1942,"BELARUS","Y"
135,1938,"ROMANIA","Y"
164,1938,"TOKELAU","Y"
587,1938,"CÔTE D'IVOIRE","Y"
690,1938,"TUVALU","Y"
785,1938,"WALLIS AND FUTUNA","Y"
819,1938,"GUINEA","Y"
845,1938,"GABON","Y"
869,1938,"BOLIVIA","Y"
1425,1938,"NORFOLK ISLAND","Y"
1444,1938,"JORDAN","Y"
1546,1938,"ISLE OF MAN","Y"
1899,1938,"OMAN","Y"
2213,1938,"MALAYSIA","Y"
2238,1938,"CAMEROON","Y"
2542,1938,"AMERICAN SAMOA","Y"
2701,1938,"TOGO","Y"
2844,1938,"SAN MARINO","Y"
2871,1938,"JAMAICA","Y"
2936,1938,"SWAZILAND","Y"
2981,1938,"LITHUANIA","Y"
3150,1938,"NIUE","Y"
3673,1938,"TURKMENISTAN","Y"
3734,1938,"ECUADOR","Y"
4272,1938,"GABON","Y"
4520,1938,"WALLIS AND FUTUNA","Y"
4729,1938,"WALLIS AND FUTUNA","Y"
4828,1938,"ANGUILLA","Y"
4840,1938,"BOLIVIA","Y"
4845,1938,"LEBANON","Y"
4847,1938,"VENEZUELA","Y"
4852,1938,"PAPUA NEW GUINEA","Y"
5021,1938,"GUINEA","Y"
5316,1938,"CANADA","Y"
5361,1938,"LESOTHO","Y"
5458,1938,"TUVALU","Y"
5510,1938,"KOREA, REPUBLIC OF","Y"
5513,1938,"BELARUS","Y"
5773,1938,"UKRAINE","Y"
5916,1938,"ITALY","Y"
6455,1938,"IRELAND","Y"
6516,1938,"AZERBAIJAN","Y"
6755,1938,"GUINEA","Y"
6804,1938,"SIERRA LEONE","Y"
6848,1938,"DOMINICA","Y"
6923,1938,"MOROCCO","Y"
6932,1938,"BOUVET ISLAND","Y"
6943,1938,"MALAWI","Y"
6987,1938,"ROMANIA","Y"
7218,1938,"GUAM","Y"
7232,1938,"ICELAND","Y"
7454,1938,"RUSSIAN FEDERATION","Y"
7467,1938,"GREENLAND","Y"
7762,1938,"MALTA","Y"
7766,1938,"SINGAPORE","Y"
7893,1938,"KAZAKHSTAN","Y"
8176,1938,"VIRGIN ISLANDS, U.S.","Y"
8180,1938,"ALGERIA","Y"
8188,1938,"MADAGASCAR","Y"
8242,1938,"QATAR","Y"
8523,1938,"SLOVAKIA","Y"
8856,1938,"BULGARIA","Y"
8907,1938,"BRUNEI DARUSSALAM","Y"
9014,1938,"POLAND","Y"
9179,1938,"BELIZE","Y"
9242,1938,"BOTSWANA","Y"
9352,1938,"MONTENEGRO","Y"
9372,1938,"FRENCH GUIANA","Y"
9386,1938,"LUXEMBOURG","Y"
9621,1938,"MALAYSIA","Y"
9678,1938,"TURKMENISTAN","Y"
9710,1938,"NETHERLANDS ANTILLES","Y"
9846,1938,"PHILIPPINES","Y"
9900,1938,"BELIZE","Y"
9936,1938,"BARBADOS","Y"
9966,1938,"AZERBAIJAN","Y"
36,1968,"KYRGYZSTAN","Y"
186,1968,"SRI LANKA","Y"
444,1968,"MALTA","Y"
621,1968,"BAHRAIN","Y"
631,1968,"FRANCE","Y"
733,1968,"SOMALIA","Y"
973,1968,"THAILAND","Y"
1100,1968,"NIUE","Y"
1169,1968,"ETHIOPIA","Y"
1591,1968,"AFGHANISTAN","Y"
1601,1968,"JERSEY","Y"
1690,1968,"NEW ZEALAND","Y"
1910,1968,"UNITED STATES","Y"
2503,1968,"PARAGUAY","Y"
2556,1968,"CANADA","Y"
2629,1968,"CAYMAN ISLANDS","Y"
2846,1968,"GEORGIA","Y"
2878,1968,"IRELAND","Y"
2939,1968,"ANDORRA","Y"
2968,1968,"BULGARIA","Y"
2974,1968,"MYANMAR","Y"
3000,1968,"SAMOA","Y"
3091,1968,"ALBANIA","Y"
3189,1968,"CZECH REPUBLIC","Y"
3260,1968,"MAYOTTE","Y"
3275,1968,"AUSTRIA","Y"
3356,1968,"CHRISTMAS ISLAND","Y"
3417,1968,"HUNGARY","Y"
3478,1968,"ROMANIA","Y"
3656,1968,"GAMBIA","Y"
3659,1968,"INDONESIA","Y"
3686,1968,"CHILE","Y"
4212,1968,"MACAO","Y"
4277,1968,"COMOROS","Y"
4476,1968,"ANTARCTICA","Y"
4499,1968,"MARSHALL ISLANDS","Y"
4605,1968,"CANADA","Y"
4730,1968,"KENYA","Y"
4946,1968,"SYRIAN ARAB REPUBLIC","Y"
4956,1968,"GAMBIA","Y"
5106,1968,"EGYPT","Y"
5251,1968,"CHILE","Y"
5497,1968,"MALTA","Y"
5872,1968,"IRAQ","Y"
6330,1968,"DOMINICA","Y"
6457,1968,"CAYMAN ISLANDS","Y"
6829,1968,"MALAWI","Y"
7002,1968,"THAILAND","Y"
7089,1968,"LESOTHO","Y"
7109,1968,"LITHUANIA","Y"
7114,1968,"MALI","Y"
7159,1968,"SERBIA","Y"
7186,1968,"WALLIS AND FUTUNA","Y"
7212,1968,"GEORGIA","Y"
7455,1968,"GREECE","Y"
7513,1968,"LUXEMBOURG","Y"
7785,1968,"TIMOR-LESTE","Y"
7866,1968,"ETHIOPIA","Y"
7898,1968,"KUWAIT","Y"
8084,1968,"ISLE OF MAN","Y"
8146,1968,"NETHERLANDS","Y"
8258,1968,"KOREA, REPUBLIC OF","Y"
8320,1968,"ANTARCTICA","Y"
8353,1968,"MALTA","Y"
8401,1968,"FRANCE","Y"
8649,1968,"ICELAND","Y"
8903,1968,"QATAR","Y"
9161,1968,"HONDURAS","Y"
9208,1968,"AZERBAIJAN","Y"
9263,1968,"ALGERIA","Y"
9535,1968,"CAMBODIA","Y"
9629,1968,"PHILIPPINES","Y"
9831,1968,"PHILIPPINES","Y"
9865,1968,"CZECH REPUBLIC","Y"
9917,1968,"URUGUAY","Y"
85,1978,"GEORGIA","Y"
386,1978,"UNITED ARAB EMIRATES","Y"
451,1978,"BURUNDI","Y"
656,1978,"DENMARK","Y"
1288,1978,"LEBANON","Y"
1496,1978,"BOLIVIA","Y"
1502,1978,"HAITI","Y"
1556,1978,"SLOVAKIA","Y"
2031,1978,"TIMOR-LESTE","Y"
2202,1978,"MONTENEGRO","Y"
2236,1978,"NEPAL","Y"
2252,1978,"MYANMAR","Y"
2332,1978,"EL SALVADOR","Y"
2413,1978,"GERMANY","Y"
2443,1978,"GIBRALTAR","Y"
2709,1978,"BURUNDI","Y"
2716,1978,"PERU","Y"
2917,1978,"PALAU","Y"
2984,1978,"TRINIDAD AND TOBAGO","Y"
3102,1978,"NEPAL","Y"
3149,1978,"KOREA, REPUBLIC OF","Y"
3392,1978,"KIRIBATI","Y"
3494,1978,"WALLIS AND FUTUNA","Y"
3495,1978,"GERMANY","Y"
3615,1978,"UNITED ARAB EMIRATES","Y"
4033,1978,"LUXEMBOURG","Y"
4279,1978,"GHANA","Y"
4310,1978,"BENIN","Y"
4447,1978,"CHRISTMAS ISLAND","Y"
4989,1978,"UNITED STATES","Y"
5095,1978,"NEW CALEDONIA","Y"
5370,1978,"NAMIBIA","Y"
5630,1978,"BENIN","Y"
5720,1978,"WALLIS AND FUTUNA","Y"
5722,1978,"PANAMA","Y"
5723,1978,"KYRGYZSTAN","Y"
5852,1978,"PHILIPPINES","Y"
5907,1978,"MYANMAR","Y"
5914,1978,"AFGHANISTAN","Y"
6004,1978,"GAMBIA","Y"
6013,1978,"HONG KONG","Y"
6045,1978,"UNITED STATES","Y"
6182,1978,"COSTA RICA","Y"
6189,1978,"ZAMBIA","Y"
6198,1978,"NETHERLANDS","Y"
6264,1978,"SEYCHELLES","Y"
6487,1978,"IRELAND","Y"
6622,1978,"BANGLADESH","Y"
6688,1978,"NEW CALEDONIA","Y"
6703,1978,"GAMBIA","Y"
6834,1978,"MOZAMBIQUE","Y"
7320,1978,"SURINAME","Y"
7337,1978,"PAKISTAN","Y"
7348,1978,"UKRAINE","Y"
7405,1978,"KYRGYZSTAN","Y"
7424,1978,"SEYCHELLES","Y"
7625,1978,"CAMBODIA","Y"
7654,1978,"TURKMENISTAN","Y"
8027,1978,"MYANMAR","Y"
8400,1978,"LIBERIA","Y"
8445,1978,"MONTSERRAT","Y"
8517,1978,"MALTA","Y"
8721,1978,"KYRGYZSTAN","Y"
8738,1978,"UNITED ARAB EMIRATES","Y"
8870,1978,"VANUATU","Y"
9080,1978,"COSTA RICA","Y"
9111,1978,"MAURITANIA","Y"
9171,1978,"SRI LANKA","Y"
9188,1978,"TURKEY","Y"
9224,1978,"BURKINA FASO","Y"
9349,1978,"MONTENEGRO","Y"
9389,1978,"UNITED STATES","Y"
9488,1978,"LIECHTENSTEIN","Y"
9499,1978,"ISLE OF MAN","Y"
9903,1978,"BELGIUM","Y"
9944,1978,"SLOVENIA","Y"
9957,1978,"SLOVAKIA","Y"
421,1980,"ARGENTINA","Y"
472,1980,"LATVIA","Y"
476,1980,"LIECHTENSTEIN","Y"
647,1980,"PERU","Y"
1069,1980,"KUWAIT","Y"
1237,1980,"JORDAN","Y"
1355,1980,"QATAR","Y"
1423,1980,"VIRGIN ISLANDS, U.S.","Y"
1428,1980,"SAINT HELENA","Y"
1604,1980,"AUSTRALIA","Y"
1781,1980,"TONGA","Y"
1869,1980,"MONACO","Y"
1928,1980,"MARTINIQUE","Y"
2013,1980,"INDONESIA","Y"
2043,1980,"MARTINIQUE","Y"
2098,1980,"CROATIA","Y"
2234,1980,"CZECH REPUBLIC","Y"
2285,1980,"SWAZILAND","Y"
2336,1980,"TUVALU","Y"
3177,1980,"DJIBOUTI","Y"
3258,1980,"SAUDI ARABIA","Y"
3350,1980,"TUVALU","Y"
3624,1980,"MADAGASCAR","Y"
3779,1980,"TUNISIA","Y"
3833,1980,"PANAMA","Y"
3894,1980,"ISRAEL","Y"
4005,1980,"VIET NAM","Y"
4112,1980,"SWAZILAND","Y"
4188,1980,"KAZAKHSTAN","Y"
4317,1980,"KAZAKHSTAN","Y"
4384,1980,"GUAM","Y"
4561,1980,"SERBIA","Y"
4618,1980,"BELARUS","Y"
4751,1980,"UKRAINE","Y"
4931,1980,"GUADELOUPE","Y"
4935,1980,"PITCAIRN","Y"
5070,1980,"KIRIBATI","Y"
5252,1980,"ALBANIA","Y"
5357,1980,"UZBEKISTAN","Y"
5581,1980,"UNITED STATES","Y"
5589,1980,"SOUTH AFRICA","Y"
5620,1980,"FRENCH GUIANA","Y"
5624,1980,"MONACO","Y"
5986,1980,"FINLAND","Y"
6150,1980,"QATAR","Y"
6278,1980,"TONGA","Y"
6325,1980,"PERU","Y"
6366,1980,"SINGAPORE","Y"
6482,1980,"CROATIA","Y"
6529,1980,"IRAQ","Y"
6659,1980,"KYRGYZSTAN","Y"
7249,1980,"MARSHALL ISLANDS","Y"
7787,1980,"FRENCH GUIANA","Y"
7964,1980,"PUERTO RICO","Y"
8042,1980,"CANADA","Y"
8056,1980,"FINLAND","Y"
8068,1980,"ALGERIA","Y"
8077,1980,"PANAMA","Y"
8125,1980,"ISRAEL","Y"
8191,1980,"MONTSERRAT","Y"
8275,1980,"GERMANY","Y"
8335,1980,"UNITED KINGDOM","Y"
8438,1980,"GUINEA-BISSAU","Y"
8463,1980,"VANUATU","Y"
8498,1980,"PAKISTAN","Y"
8502,1980,"GUINEA-BISSAU","Y"
8711,1980,"ISRAEL","Y"
8981,1980,"EL SALVADOR","Y"
9125,1980,"MARTINIQUE","Y"
9184,1980,"PARAGUAY","Y"
9284,1980,"NICARAGUA","Y"
9417,1980,"AMERICAN SAMOA","Y"
9431,1980,"PALAU","Y"
9578,1980,"PITCAIRN","Y"
9771,1980,"CAYMAN ISLANDS","Y"
9904,1980,"WESTERN SAHARA","Y"
9931,1980,"ICELAND","Y"
60,1990,"SWITZERLAND","Y"
481,1990,"UZBEKISTAN","Y"
639,1990,"BOUVET ISLAND","Y"
699,1990,"SWITZERLAND","Y"
760,1990,"KUWAIT","Y"
767,1990,"NIUE","Y"
769,1990,"ARMENIA","Y"
920,1990,"ARGENTINA","Y"
1012,1990,"UGANDA","Y"
1160,1990,"TURKEY","Y"
1236,1990,"SAMOA","Y"
1335,1990,"NETHERLANDS","Y"
1369,1990,"GUADELOUPE","Y"
1386,1990,"BAHRAIN","Y"
1482,1990,"UGANDA","Y"
1578,1990,"LITHUANIA","Y"
1725,1990,"VIRGIN ISLANDS, U.S.","Y"
1729,1990,"ISLE OF MAN","Y"
1749,1990,"CYPRUS","Y"
2003,1990,"LITHUANIA","Y"
2010,1990,"KOREA, REPUBLIC OF","Y"
2180,1990,"GERMANY","Y"
2266,1990,"SLOVENIA","Y"
2850,1990,"MADAGASCAR","Y"
3070,1990,"PHILIPPINES","Y"
3129,1990,"ALBANIA","Y"
3274,1990,"BHUTAN","Y"
3410,1990,"JERSEY","Y"
3411,1990,"KUWAIT","Y"
3555,1990,"SAUDI ARABIA","Y"
3704,1990,"TAJIKISTAN","Y"
4268,1990,"GUINEA-BISSAU","Y"
4300,1990,"NORFOLK ISLAND","Y"
4498,1990,"MEXICO","Y"
4529,1990,"KOREA, REPUBLIC OF","Y"
4542,1990,"PITCAIRN","Y"
4546,1990,"LIBERIA","Y"
4564,1990,"SERBIA","Y"
4682,1990,"TAJIKISTAN","Y"
5085,1990,"TUVALU","Y"
5526,1990,"QATAR","Y"
5637,1990,"ISRAEL","Y"
5645,1990,"PAPUA NEW GUINEA","Y"
6156,1990,"CAPE VERDE","Y"
6159,1990,"GUERNSEY","Y"
6437,1990,"QATAR","Y"
6446,1990,"MONACO","Y"
6480,1990,"CYPRUS","Y"
6626,1990,"RÉUNION","Y"
6708,1990,"KENYA","Y"
7003,1990,"MONACO","Y"
7009,1990,"NIUE","Y"
7045,1990,"FRENCH POLYNESIA","Y"
7474,1990,"LITHUANIA","Y"
7543,1990,"VANUATU","Y"
7601,1990,"CHRISTMAS ISLAND","Y"
7658,1990,"PHILIPPINES","Y"
7730,1990,"SAINT HELENA","Y"
7845,1990,"EGYPT","Y"
7864,1990,"PORTUGAL","Y"
7870,1990,"ARMENIA","Y"
7939,1990,"HONDURAS","Y"
8105,1990,"DENMARK","Y"
8394,1990,"URUGUAY","Y"
8643,1990,"PUERTO RICO","Y"
8933,1990,"JERSEY","Y"
8939,1990,"JAPAN","Y"
8984,1990,"BURUNDI","Y"
9031,1990,"PITCAIRN","Y"
9174,1990,"MONGOLIA","Y"
9213,1990,"MADAGASCAR","Y"
9253,1990,"ICELAND","Y"
9314,1990,"SAINT HELENA","Y"
9316,1990,"SYRIAN ARAB REPUBLIC","Y"
9717,1990,"ARGENTINA","Y"
9778,1990,"NAMIBIA","Y"
9876,1990,"MALTA","Y"
9950,1990,"GIBRALTAR","Y"
324,1958,"ZAMBIA","Y"
382,1958,"TOGO","Y"
409,1958,"TAJIKISTAN","Y"
519,1958,"ALBANIA","Y"
607,1958,"AZERBAIJAN","Y"
1019,1958,"LATVIA","Y"
1241,1958,"NEW ZEALAND","Y"
1280,1958,"SUDAN","Y"
1514,1958,"LIECHTENSTEIN","Y"
1582,1958,"KYRGYZSTAN","Y"
1633,1958,"SAINT HELENA","Y"
1770,1958,"PARAGUAY","Y"
1817,1958,"KUWAIT","Y"
1861,1958,"LITHUANIA","Y"
1886,1958,"SAMOA","Y"
1887,1958,"GUINEA-BISSAU","Y"
1979,1958,"NIUE","Y"
2243,1958,"NEW CALEDONIA","Y"
2325,1958,"MOLDOVA, REPUBLIC OF","Y"
2382,1958,"ISLE OF MAN","Y"
2655,1958,"TONGA","Y"
2856,1958,"IRAQ","Y"
2874,1958,"NIGERIA","Y"
2898,1958,"LITHUANIA","Y"
2995,1958,"MALAYSIA","Y"
3244,1958,"VIET NAM","Y"
3335,1958,"ANGOLA","Y"
3377,1958,"BENIN","Y"
3432,1958,"PORTUGAL","Y"
3727,1958,"SWAZILAND","Y"
3830,1958,"CUBA","Y"
4484,1958,"QATAR","Y"
4565,1958,"BOUVET ISLAND","Y"
4592,1958,"BELGIUM","Y"
4750,1958,"ANGUILLA","Y"
5077,1958,"PHILIPPINES","Y"
5218,1958,"MALDIVES","Y"
5268,1958,"UNITED STATES","Y"
5281,1958,"CANADA","Y"
5542,1958,"YEMEN","Y"
5584,1958,"DENMARK","Y"
5689,1958,"CHINA","Y"
5972,1958,"KUWAIT","Y"
6167,1958,"COMOROS","Y"
6204,1958,"DENMARK","Y"
6238,1958,"GIBRALTAR","Y"
6319,1958,"MAYOTTE","Y"
6462,1958,"BANGLADESH","Y"
6477,1958,"ANTARCTICA","Y"
6571,1958,"ALAND ISLANDS","Y"
6603,1958,"NETHERLANDS ANTILLES","Y"
6674,1958,"FRENCH GUIANA","Y"
6996,1958,"SOMALIA","Y"
7332,1958,"THAILAND","Y"
7453,1958,"EGYPT","Y"
7500,1958,"JAMAICA","Y"
7627,1958,"RWANDA","Y"
7869,1958,"BURUNDI","Y"
7883,1958,"NEPAL","Y"
7904,1958,"VIET NAM","Y"
7941,1958,"UGANDA","Y"
8333,1958,"BANGLADESH","Y"
8450,1958,"GRENADA","Y"
8454,1958,"LIECHTENSTEIN","Y"
8660,1958,"MALTA","Y"
8841,1958,"URUGUAY","Y"
8857,1958,"LITHUANIA","Y"
8957,1958,"SYRIAN ARAB REPUBLIC","Y"
8968,1958,"TONGA","Y"
9130,1958,"BAHAMAS","Y"
9216,1958,"UNITED KINGDOM","Y"
9234,1958,"ANGUILLA","Y"
9238,1958,"PHILIPPINES","Y"
9395,1958,"GUINEA-BISSAU","Y"
9515,1958,"LESOTHO","Y"
9707,1958,"BELIZE","Y"
9711,1958,"FRENCH GUIANA","Y"
9832,1958,"FRANCE","Y"
338,1969,"CROATIA","Y"
384,1969,"BRUNEI DARUSSALAM","Y"
581,1969,"HONDURAS","Y"
645,1969,"RWANDA","Y"
779,1969,"LITHUANIA","Y"
797,1969,"ECUADOR","Y"
1245,1969,"MEXICO","Y"
1403,1969,"UZBEKISTAN","Y"
1537,1969,"CAMEROON","Y"
1859,1969,"SAINT LUCIA","Y"
2359,1969,"LIECHTENSTEIN","Y"
2430,1969,"ANTIGUA AND BARBUDA","Y"
2460,1969,"SAUDI ARABIA","Y"
2520,1969,"MARSHALL ISLANDS","Y"
2708,1969,"CAMEROON","Y"
2736,1969,"NAURU","Y"
2813,1969,"LUXEMBOURG","Y"
2881,1969,"AUSTRIA","Y"
